OrderPriority,OrderPriorityPrice,Discount,UnitPrice,OrderQuantity,ShippingCost,ProductBaseMargin,Profit
1,5,0.06,4,52,2,0.36,60.4
2,7,0.02,151,3,14,0.38,149.08
2,7,0.1,5,1,1,0.36,0.3
2,7,0.01,179,21,29,0.74,2715.07
4,15,0.09,21,14,1,0.35,75.44
1,5,0.04,5,19,1,0.8,71.2
1,5,0.06,4,13,2,0.36,13.6
3,10,0.06,181,4,26,0.59,357.72
0,0,0.95,71,19,69,0.68,-433.23
3,10,0.06,181,1,26,0.59,69.93
1,5,0,600,18,24,0.44,4728
0,0,0.01,7,18,6,0.39,41.88
0,0,0.05,19,5,9,0.37,21.4
1,5,0.07,18,72,9,0.59,664.92
0,0,0.02,66,56,5,0.57,2027.8
1,5,0.07,18,18,9,0.59,159.48
1,5,0.02,58,22,37,0.61,715.84
1,5,0.03,16,22,1,0.38,122.2
0,0,0.01,124,18,52,0.63,1331.84
1,5,0.08,4,9,3,0.39,8.16
3,10,0.04,47,4,5,0.46,73.96
0,0,0.02,23,12,9,0.44,106.92
1,5,0.04,292,22,49,0.56,3291.48
4,15,0.08,101,7,7,0.46,261.66
4,15,0,13,19,5,0.37,86.39
0,0,0.05,6,67,5,0.36,119.62
0,0,0.01,66,13,4,0.59,493.64
1,5,0.05,3,9,1,0.38,7.91
0,0,0.05,6,17,5,0.36,26.62
0,0,0.01,66,3,4,0.59,110.84
0,0,0.1,3,6,49,0.56,-40.72
1,5,0.09,50,48,20,0.41,748
1,5,0.03,29,11,1,0.38,110.65
3,10,0.02,31,13,17,0.4,136.14
3,10,0.07,120,15,17,0.35,487
1,5,0.09,50,12,20,0.41,172
1,5,0.03,29,3,1,0.38,29.45
2,7,0.06,22,12,2,0.43,95.68
4,15,0.03,5,8,5,0.64,19.4
3,10,0.02,31,3,17,0.4,18.34
1,5,0.08,6,11,1,0.38,18.8
1,5,0,206,13,9,0.6,1597.8
1,5,0.06,38,17,5,0.56,318
1,5,0.08,600,22,24,0.37,3804
1,5,0.1,4,5,3,0.35,2
0,0,0.01,196,22,9,0.6,2535.08
1,5,0.01,4,11,5,0.37,10.84
1,5,0.09,41,3,9,0.76,73.41
1,5,0.02,145,7,18,0.56,530.1
2,7,0.01,7,11,7,0.37,20.72
2,7,0.09,204,2,14,0.37,100.24
4,15,0.07,21,42,5,0.58,444.82
4,15,0.09,105,38,20,0.37,1097.2
1,5,0.1,2,34,5,0.43,17.44
1,5,0.05,84,2,5,0.38,50.44
1,5,0.07,66,6,20,0.59,185.92
4,15,0.07,21,11,5,0.58,112.81
4,15,0.09,105,10,20,0.37,274
1,5,0.1,2,9,5,0.43,0.94
2,7,0.1,67,19,20,0.4,361.9
3,10,0.02,6,43,6,0.37,84.3
3,10,0.04,25,41,9,0.66,626.5
3,10,0.07,881,33,45,0.62,15945.15
0,0,0.08,8,37,4,0.61,152.88
1,5,0.07,51,9,14,0.58,220.09
1,5,0.01,22,3,2,0.43,25.72
1,5,0.04,13,3,6,0.57,14.67
1,5,0,5,21,1,0.36,80.5
2,7,0.1,67,5,20,0.4,17.1
3,10,0.02,6,11,6,0.37,10.52
3,10,0.06,6,6,1,0.38,146
3,10,0.04,25,10,9,0.66,3831.4
3,10,0.07,881,8,45,0.62,201
3,10,0.02,450,1,24,0.52,846.4
3,10,0.03,95,12,20,0.79,136.6
3,10,0.02,290,1,20,0.56,353.8
3,10,0.04,46,15,5,0.56,42.4
3,10,0.09,4,31,1,0.44,1418.96
3,10,0.1,66,44,4,0.59,-4.4
3,10,0.06,6,2,8,0.36,90.68
3,10,0.04,46,4,5,0.56,10.2
3,10,0.09,4,8,1,0.44,351.74
3,10,0.1,66,11,4,0.59,89.8
0,0,0.04,20,9,11,0.6,91.24
0,0,0.06,17,11,6,0.58,43.52
0,0,0.04,16,7,8,0.5,17.6
3,10,0.06,5,9,4,0.54,36.8
2,7,0.08,10,3,2,0.37,6.7
1,5,0,3,11,1,0.52,16.16
2,7,0.01,6,5,8,0.37,2.8
1,5,0.01,14,33,8,0.39,167.56
4,15,0.01,4,5,1,0.38,6.4
3,10,0.01,21,6,5,0.58,66.82
1,5,0.01,14,8,8,0.39,34.56
2,7,0.02,7,11,7,0.37,19.95
3,10,0.03,501,32,28,0.38,5583.2
1,5,0.05,600,49,24,0.44,11442
3,10,0.03,501,8,28,0.38,1374.8
1,5,0.05,600,12,24,0.44,2784
2,7,0.06,5,21,5,0.38,28.6
2,7,0.03,10,24,2,0.43,94
1,5,0.09,501,46,26,0.6,11727.46
1,5,0.09,20,7,35,0.84,70
2,7,0.02,5,33,1,0.36,55.1
2,7,0.1,7,12,7,0.37,15.68
1,5,0.05,21,10,7,0.78,146.3
0,0,0.05,5,8,2,0.72,24.8
2,7,0.06,5,5,5,0.38,3
2,7,0.03,10,6,2,0.43,22
1,5,0.09,501,12,26,0.6,3040.12
1,5,0.09,20,2,35,0.84,-5
2,7,0.04,92,3,40,0.67,133.88
2,7,0.09,3,9,5,0.56,7.69
2,7,0.1,7,3,7,0.37,-1.33
1,5,0,13,27,1,0.35,121.85
1,5,0,13,7,1,0.35,30.85
2,7,0.05,41,11,17,0.36,122.81
2,7,0.01,181,3,55,0.57,249.08
2,7,0.08,29,12,9,0.42,109.32
3,10,0.01,143,4,20,0.56,294.6
0,0,0.95,71,3,69,0.68,-126.51
3,10,0.07,6,9,2,0.46,19.06
3,10,0.05,22,10,9,0.41,70.2
3,10,0.03,3,1,4,0.58,-2.35
4,15,0.08,69,4,60,0.41,31.08
0,0,0.95,71,1,69,0.68,-88.17
1,5,0.04,3,11,4,0.56,13.16
1,5,0.1,173,26,20,0.08,-109.96
0,0,0.06,38,7,13,0.57,122.66
0,0,0,7,10,6,0.08,-0.4
0,0,0.08,6,6,8,0.36,2.08
4,15,0.07,10,9,5,0.59,41.8
3,10,0,1,46,1,0.37,16.02
3,10,0.03,36,13,7,0.4,166.16
0,0,0.08,6,2,8,0.36,-4.64
4,15,0.07,10,2,5,0.59,5.4
0,0,0.06,200,9,24,0.46,696
2,7,0.03,6,8,6,0.37,10.32
3,10,0.01,5,8,5,0.36,9
3,10,0,1,12,1,0.37,3.44
3,10,0.03,36,3,7,0.4,32.96
4,15,0.06,114,12,30,0.69,831.84
4,15,0,121,5,30,0.64,357.2
4,15,0.02,6,10,8,0.37,13
4,15,0,2,33,2,0.55,34.3
4,15,0.02,6,3,8,0.37,-1.7
4,15,0.06,116,11,4,0.56,634
2,7,0,81,11,7,0.48,420.68
2,7,0.01,49,6,6,0.38,102.78
4,15,0,2,8,2,0.55,6.8
0,0,0.08,4,8,1,0.37,8.28
0,0,0.06,6,1,9,0.36,-7.2
3,10,0.09,6,7,6,0.4,7.02
3,10,0.04,10,3,1,0.37,8.9
0,0,0.01,151,8,66,0.65,707.12
0,0,0.08,201,1,24,0.58,76.5
4,15,0.03,7,8,2,0.48,23.2
0,0,0.08,3,7,1,0.52,8.24
0,0,0.04,14,10,8,0.56,64.8
0,0,0.01,201,4,24,0.58,434.28
0,0,0.09,21,7,1,0.57,69.56
3,10,0.02,9,29,3,0.39,93.57
3,10,0.05,3502,3,9,0.57,5454.12
3,10,0.07,12,32,5,0.58,190.84
3,10,0.09,3,14,1,0.59,20
3,10,0.05,7,1,8,0.58,-4.29
0,0,0.01,201,1,24,0.58,90.57
0,0,0.09,21,2,1,0.57,19.16
3,10,0.05,3502,1,9,0.57,1812.04
3,10,0.05,35,6,9,0.56,98.1
3,10,0.07,12,8,5,0.58,43.96
3,10,0.08,18,7,5,0.54,52.96
3,10,0.09,28,12,14,0.58,150.64
3,10,0.05,7,1,8,0.58,-4.29
0,0,0.07,143,1,20,0.56,50.07
0,0,0.07,143,1,20,0.56,50.07
4,15,0.09,265,1,18,0.58,111.85
1,5,0,20,12,15,0.57,121.8
1,5,0.08,7,4,3,0.36,4.84
1,5,0.01,5,1,5,0.38,-3.15
3,10,0.03,57,2,13,0.56,47.42
3,10,0.04,8,12,10,0.59,42.8
3,10,0.02,41,1,17,0.36,-3.06
4,15,0.09,34,7,20,0.55,89.48
2,7,0.04,2,5,1,0.57,4.3
2,7,0.07,4,6,49,0.6,-36.28
3,10,0.08,6,3,5,0.36,0.04
1,5,0.1,30,12,1,0.37,96.2
4,15,0.08,114,24,30,0.69,1638.96
4,15,0.09,31,2,4,0.75,36.92
4,15,0.08,48,19,6,0.37,258.48
2,7,0.09,6,17,7,0.37,21.56
2,7,0.02,29,1,6,0.37,4.15
3,10,0.02,121,10,59,0.75,824.3
3,10,0.01,19,6,10,0.37,31.04
1,5,0.1,30,3,1,0.37,23.3
4,15,0.08,114,6,30,0.69,387.24
4,15,0.08,48,5,6,0.37,63.6
2,7,0.09,6,4,7,0.37,-0.28
3,10,0.06,3,1,1,0.56,0.5
2,7,0.02,29,1,6,0.37,4.15
1,5,0.06,86,11,1,0.55,462.54
1,5,0.06,86,3,1,0.55,125.42
2,7,0.07,116,12,3,0.55,665.16
0,0,0.06,36,38,9,0.75,934.92
0,0,0.06,36,10,9,0.75,239.4
3,10,0.1,66,11,6,0.56,327.96
4,15,0.05,32,15,7,0.75,329
0,0,0.09,207,48,1,0.55,4569.56
0,0,0.07,58,27,37,0.61,808.64
4,15,0.01,401,45,43,0.71,12588.5
4,15,0.05,32,4,7,0.75,82.6
3,10,0.1,101,8,57,0.78,492.44
3,10,0.01,7,1,6,0.37,-3.48
3,10,0.01,120,3,20,0.59,188.8
0,0,0.09,207,12,1,0.55,1141.64
0,0,0.07,58,7,37,0.61,182.24
4,15,0.95,401,11,43,0.71,-1101.64
1,5,0.01,21,9,2,0.48,86.83
4,15,0.04,18,12,9,0.59,109.8
1,5,0.04,58,2,37,0.61,29.12
4,15,0.1,11,8,5,0.59,38.12
4,15,0.01,6,5,7,0.37,3.8
1,5,0.01,21,2,2,0.48,17.74
1,5,0.01,3,1,2,0.84,0.49
1,5,0.07,108,47,6,0.65,2938.08
1,5,0.09,2,27,7,0.38,8.66
2,7,0.03,3,7,1,0.38,6.35
1,5,0.07,108,12,6,0.65,745.68
1,5,0.09,2,7,7,0.38,-2.94
3,10,0.02,6,8,1,0.39,16.76
2,7,0.06,193,28,20,0.71,3492.6
2,7,0.08,43,17,5,0.56,345.88
4,15,0.01,67,12,20,0.4,293.56
4,15,0.04,5,7,5,0.38,6.9
2,7,0.08,43,4,5,0.56,77.56
0,0,0.08,3,1,1,0.37,-0.13
0,0,0.08,66,10,4,0.55,306.2
4,15,0.1,56,12,1,0.35,167
4,15,0.08,116,9,3,0.55,487.68
0,0,0.08,66,3,4,0.55,89.06
1,5,0.1,201,34,16,0.36,1760.84
2,7,0.03,40,9,4,0.7,237.2
1,5,0.1,201,9,16,0.36,454.34
2,7,0.07,6,2,6,0.36,-2.52
2,7,0.1,84,13,20,0.38,285.76
4,15,0.09,2,9,1,0.44,5.3
4,15,0.04,40,6,10,0.4,76.4
1,5,0.04,31,31,7,0.64,569.6
0,0,0.02,16,5,1,0.4,29.4
3,10,0,3,9,1,0.58,14.66
3,10,0.05,96,13,5,0.56,631.48
3,10,0.06,9,1,4,0.58,0.68
3,10,0.02,101,1,7,0.4,31.38
1,5,0.04,31,8,7,0.64,141.8
1,5,0.08,20,23,9,0.37,124.4
1,5,0.03,7,34,2,0.47,102.72
0,0,0.02,6,12,5,0.36,19.48
0,0,0.07,3,34,4,0.56,45.98
0,0,0.95,296,23,54,0.76,-1347.52
4,15,0.07,3,6,1,0.08,-0.82
1,5,0.08,20,6,9,0.37,25.8
1,5,0.03,7,9,2,0.47,25.72
0,0,0.02,6,3,5,0.36,1.12
0,0,0.07,3,9,4,0.56,9.23
0,0,0.1,296,6,54,0.76,1118.16
0,0,0.05,11,11,1,0.35,35.3
0,0,0.02,41,5,3,0.36,66.7
1,5,0.1,4,1,2,0.53,-0.28
0,0,0.01,3,10,1,0.37,9.8
0,0,0.03,6,5,8,0.4,3.1
1,5,0,56,41,7,0.68,1554.28
1,5,0.05,21,2,1,0.83,31.76
3,10,0.05,8,34,5,0.6,144.6
1,5,0,56,10,7,0.68,373.8
1,5,0.05,21,1,1,0.83,15.38
3,10,0.05,8,9,5,0.6,34.6
2,7,0.08,5,48,6,0.4,70.8
2,7,0.08,5,12,6,0.4,13.2
2,7,0,58,11,37,0.61,352.18
4,15,0,6,11,5,0.39,20.74
4,15,0.05,9,2,4,0.4,2.3
4,15,0.04,99,3,9,0.35,83.07
4,15,0.01,8,2,6,0.36,-0.4
4,15,0.08,66,2,20,0.59,47.32
4,15,0.02,5,1,5,0.36,-3.3
0,0,0.03,19,6,6,0.56,54.42
0,0,0.06,60,7,10,0.57,204.2
2,7,0.1,194,14,12,0.59,1318.84
2,7,0.1,194,4,12,0.59,368.24
0,0,0.04,49,10,5,0.59,264.5
0,0,0.03,9,1,3,0.39,0.24
0,0,0,35,21,5,0.38,274.3
1,5,0.03,181,7,30,0.69,806.22
4,15,0,5,11,4,0.64,31.2
4,15,0.07,41,7,7,0.74,185.29
4,15,0.01,3,11,2,0.58,16.81
0,0,0.08,61,1,2,0.5,23.62
0,0,0,30,6,7,0.08,7.4
0,0,0.08,12,1,5,0.58,1
0,0,0,35,5,5,0.38,61.5
2,7,0.05,4,42,5,0.4,53.8
4,15,0.05,71,3,27,0.6,90.15
4,15,0.05,5,5,8,0.38,0.25
4,15,0.09,23,9,17,0.39,45.1
3,10,0.04,8,9,6,0.36,17.04
3,10,0.95,124,10,52,0.63,-448.8
2,7,0.01,281,44,57,0.78,9463.28
2,7,0.03,6,18,6,0.37,30.72
4,15,0,4,39,5,0.37,52.72
2,7,0.01,281,11,57,0.78,2323.07
2,7,0.03,6,5,6,0.37,4.2
4,15,0,4,10,5,0.37,9.8
4,15,0.04,13,9,7,0.38,32.78
4,15,0.06,105,6,10,0.79,449.9
1,5,0.06,500,44,24,0.36,6576
1,5,0.02,21,28,53,0.78,393.88
2,7,0.08,11,4,5,0.37,7.76
1,5,0.06,500,11,24,0.36,1626
1,5,0.02,21,7,53,0.78,58.72
4,15,0.05,39,4,11,0.04,-13.03
2,7,0.08,11,1,5,0.37,-1.81
2,7,0.05,58,10,37,0.61,287.8
1,5,0.06,3,5,1,0.37,3.65
1,5,0.09,419,76,20,0.05,-1452.98
1,5,0.09,12,2,2,0.55,9.04
1,5,0.03,5,16,5,0.36,21.4
2,7,0.04,86,5,11,0.58,221.2
3,10,0.06,4,1,7,0.39,-5.68
2,7,0.05,58,3,37,0.61,60.44
1,5,0.03,5,1,1,0.8,2.85
1,5,0.06,3,1,1,0.37,-0.07
1,5,0.09,419,20,20,0.05,-397.1
1,5,0.09,12,1,2,0.55,3.52
3,10,0.1,292,1,49,0.56,85.32
2,7,0,10,30,6,0.36,102
2,7,0.1,30,25,9,0.74,471
3,10,0.05,3,3,1,0.56,3.59
3,10,0.1,292,1,49,0.56,85.32
3,10,0.08,10,2,2,0.41,4.6
3,10,0.08,52,10,10,0.37,140.8
3,10,0.05,65,9,7,0.73,390.8
3,10,0.05,139,7,52,0.74,619.37
4,15,0.1,28,4,6,0.55,44.4
1,5,0.08,7,9,7,0.37,11.27
1,5,0,9,2,2,0.4,5.2
2,7,0,10,8,6,0.36,22.8
2,7,0.1,30,6,9,0.74,106.2
1,5,0,31,20,4,0.75,461
4,15,0.09,281,17,57,0.78,3239.13
4,15,0.01,10,42,12,0.4,151.8
1,5,0,31,5,4,0.75,112.25
4,15,0.09,8,12,10,0.59,38
4,15,0.09,281,4,57,0.78,718.56
4,15,0.01,10,11,12,0.4,30.9
4,15,0.03,227,6,28,0.59,734.72
0,0,0.08,6,9,8,0.37,7.66
0,0,0.04,6,3,7,0.36,-1.24
3,10,0.07,115,11,51,0.65,682.7
3,10,0.1,32,11,7,0.75,221.8
2,7,0.05,66,7,4,0.57,236.24
4,15,0.06,14,3,7,0.54,13.16
1,5,0.06,3,31,1,0.36,26.9
1,5,0.08,12,25,6,0.57,141
1,5,0.06,3,8,1,0.36,6.2
1,5,0.08,12,6,6,0.57,29.28
4,15,0.03,79,2,20,0.43,43.2
1,5,0.1,5,27,3,0.37,33.45
1,5,0,55,3,14,0.37,47.05
3,10,0.03,17,31,12,0.35,156.64
4,15,0.1,321,31,24,0.55,4453.95
4,15,0.01,5,18,5,0.38,28.3
3,10,0.03,49,11,4,0.56,281.67
4,15,0.1,321,8,24,0.55,1131.6
4,15,0.01,5,5,5,0.38,4.25
3,10,0.03,49,3,4,0.56,73.91
2,7,0.05,3,3,1,0.39,3.55
0,0,0.05,7,5,8,0.38,35.4
2,7,0.01,35,4,15,0.37,16.33
2,7,0.04,39,1,2,0.51,241.6
2,7,0.08,120,8,56,0.39,562.78
2,7,0.01,81,9,35,0.83,-2.4
2,7,0.01,35,1,15,0.37,-4.88
3,10,0.05,4,1,5,0.08,-3
0,0,0.08,21,36,3,0.08,172.6
0,0,0.03,10,48,5,0.4,103.4
2,7,0,38,8,3,0.35,5.48
1,5,0.04,3,4,1,0.58,-3
0,0,0.08,21,9,3,0.08,39.4
0,0,0.03,10,12,5,0.4,13
3,10,0.01,5,10,5,0.37,3.7
4,15,0.07,5,6,5,0.36,1.78
0,0,0.1,9,1,2,0.52,139.8
4,15,0.08,34,10,20,0.55,829.8
4,15,0,306,5,27,0.56,13.6
2,7,0.1,2,10,1,0.83,2.06
0,0,0.06,2,7,4,0.53,2.58
4,15,0.08,41,11,9,0.59,221.01
2,7,0,91,49,30,0.61,2689.99
2,7,0.04,21,39,5,0.08,27.76
2,7,0.05,7,50,5,0.36,103.5
4,15,0.05,5,1,5,0.38,-3.35
4,15,0.03,4,41,4,0.59,87.84
4,15,0.06,3,21,4,0.56,27.5
2,7,0,91,12,30,0.61,636.12
2,7,0.04,21,20,5,0.08,11.8
2,7,0.05,7,13,5,0.36,23.21
3,10,0.09,5,12,3,0.52,22.8
3,10,0,881,1,45,0.62,501.22
4,15,0.05,5,1,5,0.38,-3.35
4,15,0.03,4,10,4,0.59,18.4
4,15,0.06,3,5,4,0.56,3.5
2,7,0.02,31,12,4,0.74,263.84
2,7,0.02,35,37,20,0.38,446.2
2,7,0.02,18,13,9,0.59,124.38
2,7,0.02,10,31,2,0.43,125.1
2,7,0.01,3,46,1,0.39,51.44
2,7,0.02,6,29,9,0.37,51.9
1,5,0.01,10,10,5,0.4,34
1,5,0.02,13,8,5,0.82,78.2
2,7,0.02,35,9,20,0.38,93.4
2,7,0.02,18,3,9,0.59,21.78
2,7,0.01,3,12,1,0.39,12.68
2,7,0.02,6,7,9,0.37,5.7
0,0,0.1,6,18,1,0.39,30.32
0,0,0.08,6,15,7,0.37,19.1
3,10,0.03,5,36,6,0.39,58.8
1,5,0.05,8,1,9,0.58,-4.76
0,0,0.1,6,5,1,0.39,7.7
0,0,0.08,6,4,7,0.37,-0.04
1,5,0.07,21,3,4,0.77,40.1
3,10,0,6,7,8,0.37,7.54
3,10,0.04,37,1,4,0.46,11.54
3,10,0.03,5,9,6,0.39,10.2
0,0,0.03,12,32,5,0.58,206.2
1,5,0.04,23,5,12,0.39,28.25
1,5,0.08,126,4,4,0.57,242.96
2,7,0.08,100,1,20,0.52,24
0,0,0.03,12,8,5,0.58,47.8
1,5,0.05,4,42,7,0.49,66.92
2,7,0.08,16,44,1,0.4,224.28
2,7,0.01,10,30,6,0.55,156
2,7,0.08,388,43,20,0.38,4985.2
1,5,0.07,71,48,60,0.6,1746.24
1,5,0.06,83,34,6,0.44,1066.36
1,5,0.02,2,31,2,0.46,25.28
1,5,0.07,5,11,8,0.38,9.05
1,5,0.05,4,11,7,0.49,12.36
4,15,0.09,3,10,1,0.39,8
4,15,0.01,41,7,20,0.36,80.45
2,7,0.08,16,11,1,0.4,55.32
2,7,0.01,10,8,6,0.55,37.2
2,7,0.01,21,1,6,0.65,7.44
2,7,0.08,56,3,14,0.36,33.04
2,7,0.1,81,5,35,0.81,252.55
1,5,0.07,71,12,60,0.6,391.56
1,5,0.06,83,9,6,0.44,277.86
1,5,0.02,2,8,2,0.46,5.04
4,15,0.95,15,5,28,0.76,-42.25
1,5,0.09,7,2,0,0.38,4.06
1,5,0.06,131,27,55,0.69,2173.31
1,5,0.08,49,15,6,0.38,214.5
1,5,0,111,40,9,0.78,3454.2
4,15,0.09,1,35,1,0.81,24.2
1,5,0.01,12,24,6,0.43,114.96
1,5,0.08,7,5,6,0.39,4.85
3,10,0.05,15,8,9,0.39,31.8
3,10,0,124,12,52,0.63,885.44
3,10,0.09,56,2,3,0.83,79.88
3,10,0.03,106,8,14,0.65,511.76
1,5,0.01,13,2,1,0.35,7.84
1,5,0.04,111,2,3,0.57,114.66
1,5,0.09,7,1,0,0.38,2.03
1,5,0.06,131,7,55,0.69,522.71
1,5,0.08,49,4,6,0.38,52.8
1,5,0,111,10,9,0.78,856.8
4,15,0.09,1,9,1,0.81,5.48
0,0,0.06,501,8,69,0.37,1173.48
2,7,0.09,600,8,24,0.37,1320
2,7,0.06,126,2,8,0.58,123.04
1,5,0.01,12,6,6,0.43,24.24
1,5,0.03,295,33,43,0.57,5213.9
1,5,0.03,295,8,43,0.57,1231.4
1,5,0.05,31,4,9,0.58,56.72
0,0,0.04,81,7,5,0.59,306.85
0,0,0.08,6,31,5,0.37,48.94
2,7,0.05,23,8,5,0.39,57.56
0,0,0.03,49,18,4,0.56,463.46
0,0,0.06,21,9,4,0.6,98.06
0,0,0.04,81,2,5,0.59,84.1
0,0,0.08,6,8,5,0.37,8.92
2,7,0.05,23,2,5,0.39,10.64
0,0,0.03,49,5,4,0.56,125.85
0,0,0.06,21,2,4,0.6,18.68
2,7,0.02,3,10,0,0.38,10.8
2,7,0.08,41,35,9,0.76,966.8
2,7,0.06,9,13,2,0.39,36.61
2,7,0.1,10,8,6,0.55,30
2,7,0.04,5,9,7,0.36,7.4
2,7,0.09,19,1,10,0.37,-4.68
4,15,0.09,11,5,7,0.59,20.5
4,15,0.05,46,7,3,0.56,161.22
2,7,0.02,3,3,0,0.38,3.24
2,7,0.08,41,9,9,0.76,241.92
2,7,0.06,9,3,2,0.39,6.91
2,7,0.04,2,2,5,0.41,-3.52
2,7,0.03,3,2,2,0.58,1.3
1,5,0.01,11,10,5,0.36,33.5
1,5,0.95,401,12,43,0.71,-1197.88
1,5,0.08,8,7,4,0.52,20.64
1,5,0.05,31,7,17,0.4,58.95
2,7,0.03,3,1,2,0.58,-0.35
2,7,0.07,11,11,11,0.36,24.09
2,7,0.06,66,4,5,0.56,127
2,7,0.04,96,9,74,0.57,383.92
2,7,0.1,35,4,9,0.56,55.4
1,5,0.08,12,5,5,0.38,13
3,10,0.04,2,32,1,0.68,39.96
0,0,0.04,3,1,1,0.39,0.05
0,0,0.07,31,4,5,0.4,35.92
3,10,0.04,2,8,1,0.68,9.24
0,0,0.07,3,12,1,0.58,17.36
2,7,0.09,116,7,9,0.58,388.88
4,15,0.06,5,2,6,0.36,-3
3,10,0,31,36,7,0.79,874.64
3,10,0.07,206,28,9,0.58,2932.68
0,0,0.07,8,37,5,0.41,95.64
0,0,0.03,46,6,5,0.56,141.28
2,7,0,31,1,17,0.4,-4.6
2,7,0.08,43,20,4,0.64,477.6
0,0,0.02,52,43,16,0.04,26.48
0,0,0.02,31,6,9,0.4,61.68
0,0,0,77,12,20,0.54,478.96
3,10,0,31,9,7,0.79,213.41
3,10,0.07,206,7,9,0.58,726.42
0,0,0.03,42,2,3,0.35,23.88
0,0,0.08,4,4,7,0.4,-1.88
0,0,0.09,4,11,6,0.4,7.64
0,0,0.07,8,9,5,0.41,19.48
0,0,0.03,46,2,5,0.56,43.76
2,7,0.09,60,11,4,0.57,312.8
3,10,0.03,8,9,4,0.61,37.76
0,0,0.02,52,11,16,0.04,-5.13
0,0,0.02,31,2,9,0.4,14.56
4,15,0.01,25,50,13,0.39,462
2,7,0,116,8,3,0.57,525.96
4,15,0.03,5,22,4,0.51,48.8
4,15,0.01,25,13,13,0.39,110.5
2,7,0,116,2,3,0.57,129.24
1,5,0.01,10,1,6,0.55,-0.6
2,7,0.07,151,9,14,0.38,407.29
2,7,0.06,21,5,53,0.78,22.6
2,7,0.1,86,9,1,0.85,579.5
4,15,0.03,5,6,4,0.51,10.4
4,15,0,4,10,7,0.4,9
1,5,0.09,77,42,20,0.54,1435.3
4,15,0.08,6,3,5,0.37,0.22
4,15,0.04,8,16,3,0.59,67.4
4,15,0.01,65,18,35,0.8,889.3
2,7,0.1,6,28,8,0.4,42.4
2,7,0.07,6,25,1,0.4,48.5
0,0,0.04,10,6,13,0.57,18.8
0,0,0.02,156,4,9,0.58,340.44
1,5,0.09,77,11,20,0.54,361.15
4,15,0.08,6,1,5,0.37,-3.26
4,15,0.04,8,4,3,0.59,14.6
4,15,0.01,65,5,35,0.8,221.75
2,7,0.07,5,10,7,0.36,7.5
2,7,0.07,10,6,5,0.59,26.2
2,7,0.08,21,12,1,0.37,72.08
2,7,0.1,6,7,8,0.4,4.6
2,7,0.07,6,6,1,0.4,10.88
0,0,0,6,49,3,0.36,102.84
2,7,0,39,19,11,0.61,441.01
0,0,0,6,12,3,0.36,22.92
2,7,0,39,5,11,0.61,107.95
3,10,0.09,56,9,3,0.83,369.96
0,0,0.1,4,13,1,0.38,13.56
0,0,0.05,5,21,1,0.8,77.75
1,5,0.01,9,4,5,0.57,15.16
0,0,0.1,4,3,1,0.38,2.36
0,0,0.05,5,5,1,0.8,17.75
1,5,0.01,9,1,5,0.57,0.04
0,0,0.1,126,5,9,0.55,274.5
0,0,0,126,3,8,0.57,207.46
0,0,0.95,401,7,43,0.71,-716.68
2,7,0.05,10,34,1,0.43,128.2
2,7,0.04,6,23,7,0.36,37.16
2,7,0.1,136,16,29,0.76,1407.16
4,15,0.06,116,8,5,0.57,468.28
2,7,0.05,10,9,1,0.43,33.2
2,7,0.04,6,6,7,0.36,4.52
2,7,0.1,136,4,29,0.76,330.04
4,15,0.08,96,7,58,0.58,278
4,15,0.07,48,8,7,0.37,108.2
4,15,0.08,16,11,5,0.55,77.72
1,5,0.01,8,12,4,0.42,35.36
2,7,0.09,12,10,5,0.58,53.8
1,5,0.03,71,6,89,0.69,192.16
2,7,0.07,167,4,35,0.85,486.04
2,7,0.06,21,5,1,0.83,79.85
4,15,0,141,11,14,0.37,559.87
1,5,0.09,17,36,6,0.58,293.88
4,15,0,141,3,14,0.37,142.51
0,0,0.03,66,7,6,0.58,248.1
0,0,0.02,100,3,20,0.52,130
0,0,0.04,3,3,4,0.56,0.68
3,10,0.01,41,16,17,0.36,212.6
2,7,0.04,8,46,8,0.55,179.68
3,10,0.01,41,4,17,0.36,40.4
1,5,0,66,3,9,0.58,105.84
1,5,0.08,26,29,6,0.62,401.16
4,15,0.09,6,32,8,0.4,51.52
1,5,0.09,6,2,6,0.37,-2.64
1,5,0.02,15,22,2,0.39,120.1
3,10,0.04,11,46,3,0.57,265.18
1,5,0.02,15,6,2,0.39,31.3
3,10,0.04,11,12,3,0.57,66.96
1,5,0.1,66,12,9,0.56,355.32
0,0,0.02,32,9,13,0.37,87.8
2,7,0.02,219,12,70,0.15,258.5
3,10,0.05,9,18,6,0.36,44.22
4,15,0.09,55,4,7,0.37,54.6
2,7,0.08,2,4,5,0.37,-2.68
4,15,0.07,60,3,4,0.57,86
4,15,0,28,11,2,0.4,121.2
3,10,0.05,9,5,6,0.36,7.95
2,7,0.01,9,7,10,0.4,14.57
2,7,0.02,6,10,6,0.37,15
4,15,0.1,21,36,6,0.65,409.8
4,15,0.02,9,4,2,0.4,11.68
4,15,0.02,35,11,8,0.59,211.45
4,15,0.1,21,9,6,0.65,97.95
3,10,0,6,7,8,0.37,7.54
2,7,0.07,41,49,14,0.57,990.5
1,5,0.04,100,38,20,0.5,1728
0,0,0.1,21,4,5,0.08,-6.68
2,7,0.07,41,12,14,0.57,232
